square_contain_id	geometry
95952.0	POINT (3383192.707278524 8402779.102454422)
276127.0	POINT (3373592.828235552 8374445.038086697)
179448.0	POINT (3388152.304436405 8389645.902209308)
265316.0	POINT (3375421.807469286 8376195.848589046)
119314.0	POINT (3362541.947575395 8399034.59572429)
71150.0	POINT (3387323.621363591 8406705.341150358)
254709.0	POINT (3397584.404891319 8377836.085021407)
250248.0	POINT (3397451.535305205 8378525.422629094)
352155.0	POINT (3396142.551198192 8362588.302218934)
315199.0	POINT (3395122.919442847 8368408.307813252)
97258.0	POINT (3386429.005582019 8402551.409334641)
320182.0	POINT (3383789.455174365 8367571.724913803)
245009.0	POINT (3383133.924442549 8379323.234109633)
284507.0	POINT (3383524.639346553 8373130.969527546)
293965.0	POINT (3373861.108208364 8371700.941061666)
239822.0	POINT (3373977.993673697 8380162.783708214)
323223.0	POINT (3369460.648737306 8367024.797427102)
313016.0	POINT (3367922.955819886 8368645.93671842)
231526.0	POINT (3372571.879759874 8381475.414176956)
68284.0	POINT (3355494.572214076 8407044.060468545)
197669.0	POINT (3362891.685585595 8386718.342710323)
312305.0	POINT (3360535.942521428 8368781.384872772)
339766.0	POINT (3367527.029182227 8364438.560494523)
213181.0	POINT (3385352.619242954 8384358.46951451)
162195.0	POINT (3382739.796015416 8392360.524741227)
78557.0	POINT (3363635.320478387 8405470.025015485)
209292.0	POINT (3378668.902394158 8384967.617756161)
299192.0	POINT (3386962.68737334 8370817.506540395)
169244.0	POINT (3386920.11588349 8391253.380266989)
118919.0	POINT (3386745.314015176 8399203.350795882)
57020.0	POINT (3375760.139873702 8408882.866127325)
310420.0	POINT (3363149.345678985 8369022.294313816)
312064.0	POINT (3400098.167408688 8368887.191081847)
352791.0	POINT (3396070.891480119 8362423.484881921)
134847.0	POINT (3387036.484726198 8396665.784987397)
62848.0	POINT (3385190.092786396 8407946.709915899)
133445.0	POINT (3374251.839621048 8396848.602632448)
314212.0	POINT (3360081.53636001 8368511.573867259)
75603.0	POINT (3386734.094123698 8405952.138619412)
260156.0	POINT (3368988.654096343 8377003.713756996)
342268.0	POINT (3362914.216650532 8364027.128817038)
279504.0	POINT (3392822.268394673 8374014.610962874)
186590.0	POINT (3401668.499946649 8388545.595595522)
343233.0	POINT (3395763.218021941 8363997.638850044)
146946.0	POINT (3386608.303099101 8394770.263346985)
243694.0	POINT (3379005.727755308 8379571.654441637)
102813.0	POINT (3368598.945787702 8401671.510252163)
234612.0	POINT (3362621.725501104 8380931.849764063)
311374.0	POINT (3394838.587199462 8368920.772617246)
67293.0	POINT (3383859.824871416 8407255.791649558)
249269.0	POINT (3363238.31669107 8378622.214300072)
68517.0	POINT (3378860.46653989 8407106.472674165)
197871.0	POINT (3383162.588332004 8386751.957785127)
272299.0	POINT (3373013.184173824 8375052.315157769)
105449.0	POINT (3377421.105523934 8401272.03217987)
236756.0	POINT (3385960.423662685 8380702.380763301)
287738.0	POINT (3388079.94676739 8372705.734401534)
76007.0	POINT (3363448.283039561 8405869.693111748)
298675.0	POINT (3398970.837942183 8370976.275040162)
264884.0	POINT (3395891.748619206 8376309.581329121)
150226.0	POINT (3396114.901640804 8394309.176208394)
235560.0	POINT (3393744.995653858 8380844.503432003)
337477.0	POINT (3393415.489961111 8364883.940267503)
182685.0	POINT (3393326.434368475 8389183.46162794)
312628.0	POINT (3392864.929196151 8368775.858259539)
238097.0	POINT (3392621.614233282 8380475.357476326)
303057.0	POINT (3391216.909524025 8370295.000562676)
312960.0	POINT (3362327.295767273 8368697.580562015)
132921.0	POINT (3385487.315826814 8396926.496125769)
248722.0	POINT (3372250.315176586 8378757.352119761)
80535.0	POINT (3370317.205464774 8405168.279257394)
343568.0	POINT (3365566.380119324 8363894.642597759)
100271.0	POINT (3369214.632662653 8402026.974262634)
182435.0	POINT (3368317.08424702 8389171.07030932)
122755.0	POINT (3388083.074845081 8398535.826475244)
238132.0	POINT (3396161.741798981 8380473.657846963)
310106.0	POINT (3395441.504693548 8369197.316654518)
338122.0	POINT (3394273.763235127 8364797.521193973)
335553.0	POINT (3392166.284799139 8365144.546348888)
331028.0	POINT (3385561.503588257 8365864.674909617)
104850.0	POINT (3381251.662624353 8401353.818844788)
227756.0	POINT (3377736.139682878 8382037.109419869)
71675.0	POINT (3376094.321007327 8406517.679301938)
147422.0	POINT (3370567.199263132 8394620.194391195)
196567.0	POINT (3380121.827801388 8387009.932764153)
168642.0	POINT (3390446.201096551 8391364.454720795)
165984.0	POINT (3379428.195942936 8391756.155741487)
118064.0	POINT (3364906.568368953 8399221.385492876)
167988.0	POINT (3388691.877077067 8391495.617754102)
270279.0	POINT (3362167.688697757 8375325.308041483)
320054.0	POINT (3371001.310489885 8367545.700345343)
331702.0	POINT (3389251.275362818 8365741.329650415)
96507.0	POINT (3375024.396887154 8402643.901803732)
215067.0	POINT (3382780.025810721 8384091.864686298)
269988.0	POINT (3396770.102816166 8375453.977866456)
169923.0	POINT (3391096.480770432 8391179.768917067)
116318.0	POINT (3381441.953609069 8399526.833158536)
214399.0	POINT (3379739.642653179 8384186.540021981)
228506.0	POINT (3389046.199947475 8381981.583443051)
161430.0	POINT (3369880.786295546 8392430.233772701)
118779.0	POINT (3372682.724606622 8399161.299690846)
278761.0	POINT (3382183.353340069 8374098.919451635)
344336.0	POINT (3378588.846982355 8363769.433474618)
305501.0	POINT (3380834.83200083 8369854.597218718)
276142.0	POINT (3375086.735801998 8374427.288017865)
109891.0	POINT (3375705.200755029 8400534.509461923)
192216.0	POINT (3390957.555604395 8387631.829829502)
253852.0	POINT (3375631.15238785 8377954.533563534)
246802.0	POINT (3371369.993240646 8379089.579356699)
170392.0	POINT (3374317.518120616 8391113.453936117)
159563.0	POINT (3374369.941418798 8392733.15526274)
210460.0	POINT (3368049.5546455 8384811.771027318)
255241.0	POINT (3387128.165121107 8377753.953544325)
104265.0	POINT (3386412.603434287 8401421.455575781)
137866.0	POINT (3370400.185239601 8396216.583029943)
115416.0	POINT (3354971.303815653 8399673.32479671)
323259.0	POINT (3372996.489723372 8367116.385010879)
143076.0	POINT (3381827.130969531 8395339.856894894)
339240.0	POINT (3378601.447533075 8364557.152868154)
310396.0	POINT (3360699.804811875 8369053.201174618)
334063.0	POINT (3370485.081468517 8365344.28518662)
211971.0	POINT (3391702.037582852 8384604.555018965)
93334.0	POINT (3376184.568620201 8403198.51255366)
326005.0	POINT (3392855.758979696 8366686.640702869)
301752.0	POINT (3388134.493317877 8370487.83000228)
252050.0	POINT (3386509.096974843 8378236.395109707)
197264.0	POINT (3386161.911941021 8386880.583977281)
149488.0	POINT (3386073.255862907 8394406.472377975)
187706.0	POINT (3385790.11117585 8388373.855994996)
272414.0	POINT (3384504.344117871 8375043.483211106)
151367.0	POINT (3382869.305545151 8394071.454723034)
174416.0	POINT (3394524.193172118 8390474.477693852)
262252.0	POINT (3387566.763914831 8376684.108162357)
201159.0	POINT (3393456.15955746 8386274.877099641)
175544.0	POINT (3379888.710439921 8390242.155157367)
121885.0	POINT (3364824.867510359 8398625.972395249)
253205.0	POINT (3374583.983585728 8378105.815668539)
191300.0	POINT (3363040.226651698 8387775.741046802)
106714.0	POINT (3376536.453437913 8401040.904765192)
75455.0	POINT (3371886.111198557 8405937.744012902)
191297.0	POINT (3362698.539389524 8387754.54115837)
166542.0	POINT (3371538.983630416 8391651.629484961)
246468.0	POINT (3401631.424979108 8379188.0562321)
173061.0	POINT (3386473.606515242 8390666.486772509)
124629.0	POINT (3384467.629291147 8398226.326257542)
171672.0	POINT (3374896.084464959 8390903.042589486)
337836.0	POINT (3365656.8617369 8364764.283358346)
295259.0	POINT (3375839.255559761 8371496.893797342)
300241.0	POINT (3364419.990128855 8370633.299453776)
97231.0	POINT (3383682.713824312 8402517.522676257)
108636.0	POINT (3377617.112152243 8400781.159629297)
140975.0	POINT (3362819.327916579 8395689.199727265)
188501.0	POINT (3401579.602438823 8388280.138860106)
146327.0	POINT (3388432.829553203 8394834.785404112)
64125.0	POINT (3385519.598479144 8407726.054777224)
63470.0	POINT (3383740.706437285 8407916.290362084)
312957.0	POINT (3361983.366385839 8368675.047097697)
319460.0	POINT (3375288.747281941 8367629.713239803)
343047.0	POINT (3377092.215082879 8363921.496411205)
339125.0	POINT (3367109.569759429 8364586.372855549)
170414.0	POINT (3376490.474580901 8391060.083296999)
217076.0	POINT (3392623.685555047 8383754.867766512)
89577.0	POINT (3382737.568556932 8403811.506260183)
288837.0	POINT (3370642.976422002 8372453.184192592)
181136.0	POINT (3365806.029854563 8389347.980431853)
235282.0	POINT (3365904.540535127 8380861.529289724)
299580.0	POINT (3361980.518054029 8370811.823452621)
278068.0	POINT (3376658.567011999 8374167.698143292)
306827.0	POINT (3386005.552495196 8369696.643433141)
174343.0	POINT (3387175.532310279 8390475.874265309)
302930.0	POINT (3378561.026148798 8370279.424857054)
107379.0	POINT (3379324.668816498 8400960.279267438)
190852.0	POINT (3381921.752536705 8387876.334643872)
237920.0	POINT (3374914.555251656 8380438.736989984)
96481.0	POINT (3372444.683771985 8402667.580267677)
106340.0	POINT (3402780.798721548 8401169.597624321)
155777.0	POINT (3377905.153978508 8393397.20193873)
353229.0	POINT (3376159.855693245 8362367.122413657)
240686.0	POINT (3396696.743271734 8380054.424946954)
341946.0	POINT (3394406.945361842 8364189.998622125)
281415.0	POINT (3392845.534168249 8373633.016175048)
249562.0	POINT (3392513.802085685 8378675.210378286)
255280.0	POINT (3391011.801592258 8377792.000282386)
159080.0	POINT (3389694.079383892 8392883.799226457)
252651.0	POINT (3382875.760572804 8378191.258699584)
199114.0	POINT (3380020.415633956 8386536.103354921)
267902.0	POINT (3379220.028495152 8375754.223462238)
235986.0	POINT (3372619.895886019 8380760.117766974)
218788.0	POINT (3372700.270083449 8383492.635128673)
104696.0	POINT (3365774.86039714 8401318.796255028)
351183.0	POINT (3362632.080262027 8362618.16043509)
109050.0	POINT (3355308.601872757 8400646.312886856)
178206.0	POINT (3391343.355563637 8389868.528786475)
280831.0	POINT (3398116.336907223 8373790.079928824)
71183.0	POINT (3390659.442008051 8406674.133316562)
183924.0	POINT (3389821.630013414 8388941.468546197)
172445.0	POINT (3388543.035849089 8390762.104333604)
274346.0	POINT (3386602.592409224 8374739.473586648)
337856.0	POINT (3367648.260248785 8364809.753353457)
122434.0	POINT (3355982.058798956 8398571.033282768)
271044.0	POINT (3374959.881832112 8375311.909617933)
113632.0	POINT (3367614.971579954 8399958.305708427)
199582.0	POINT (3363088.473019945 8386507.487785094)
341951.0	POINT (3394901.244131828 8364117.942282418)
249978.0	POINT (3370442.486646103 8378588.62953349)
328334.0	POINT (3370908.77723183 8366264.445555677)
79857.0	POINT (3366206.64643803 8405286.584619615)
102178.0	POINT (3368828.354029601 8401784.226331133)
135953.0	POINT (3370194.244181634 8396439.118957903)
107838.0	POINT (3361512.437094667 8400831.128355581)
239356.0	POINT (3391154.591103099 8380282.690751389)
118562.0	POINT (3350999.320022127 8399156.254286757)
108614.0	POINT (3375385.866646981 8400771.661512952)
66006.0	POINT (3382526.785557525 8407432.325418733)
219412.0	POINT (3371432.116919255 8383327.650957433)
115479.0	POINT (3361251.43643694 8399710.422742577)
86197.0	POINT (3363233.426960174 8404313.193452718)
271711.0	POINT (3377903.118919068 8375172.827702757)
192228.0	POINT (3392153.493777765 8387664.42480886)
332073.0	POINT (3362649.009095666 8365666.189734715)
132757.0	POINT (3369117.784705663 8396988.81151351)
66662.0	POINT (3384378.929920882 8407393.301504001)
235922.0	POINT (3366183.09901501 8380786.446368295)
137774.0	POINT (3361252.660817756 8396155.302266708)
343435.0	POINT (3352209.977671201 8363836.448109048)
145500.0	POINT (3369437.906165337 8394981.920057116)
325060.0	POINT (3361976.48964656 8366729.774886808)
312481.0	POINT (3378115.739146483 8368753.893406616)
189786.0	POINT (3402750.575479798 8388021.641030055)
194147.0	POINT (3392953.693922088 8387349.122071296)
162293.0	POINT (3392506.00972133 8392403.361964427)
282039.0	POINT (3391562.020439402 8373559.805479439)
255902.0	POINT (3389550.477240768 8377691.800602316)
351980.0	POINT (3378599.978931434 8362577.562839961)
174221.0	POINT (3374993.227429732 8390501.938526055)
262722.0	POINT (3370861.047931486 8376537.626895109)
322528.0	POINT (3363593.87780157 8367168.363465421)
288948.0	POINT (3381696.059927903 8372475.276076655)
323089.0	POINT (3356050.723031982 8367077.817322996)
244875.0	POINT (3369713.683093972 8379319.823881764)
344390.0	POINT (3383981.304057988 8363803.543747414)
125727.0	POINT (3366866.904601823 8398043.802018672)
73580.0	POINT (3375555.914059844 8406300.492221624)
93905.0	POINT (3369605.364075337 8403111.643050767)
92156.0	POINT (3385790.104841771 8403370.027145395)
262248.0	POINT (3387082.524129881 8376661.913843879)
94027.0	POINT (3381813.516595806 8403069.80655149)
90246.0	POINT (3385890.459362722 8403648.512982614)
99783.0	POINT (3384161.500691466 8402194.007303149)
83827.0	POINT (3381022.291051095 8404697.729786944)
310055.0	POINT (3390361.461995095 8369147.6075816)
192735.0	POINT (3379127.633317794 8387602.934342029)
294068.0	POINT (3384084.572299818 8371708.629451169)
171662.0	POINT (3373951.276995907 8390853.27572195)
339690.0	POINT (3359904.983647612 8364440.776247734)
256619.0	POINT (3397523.179171382 8377547.519007008)
308623.0	POINT (3374552.402246191 8369332.566051072)
237874.0	POINT (3370366.789392364 8380424.805328337)
262764.0	POINT (3375065.585098747 8376613.086578409)
53842.0	POINT (3376390.745352663 8409334.322328312)
323327.0	POINT (3379810.689735565 8367085.26390112)
105956.0	POINT (3364377.91526865 8401185.893842457)
230358.0	POINT (3383095.705934407 8381708.308248858)
297062.0	POINT (3365057.962876432 8371173.091249526)
285811.0	POINT (3386570.454472232 8372985.237682889)
346740.0	POINT (3364228.465690786 8363321.085861501)
76695.0	POINT (3368481.037218325 8405773.879222168)
141091.0	POINT (3374374.291060922 8395649.146841934)
137944.0	POINT (3378175.851671511 8396118.669351479)
260100.0	POINT (3363458.654309164 8376945.782372709)
108550.0	POINT (3369025.389528304 8400797.727626305)
237278.0	POINT (3374427.724416502 8380615.776105738)
170936.0	POINT (3364980.130225428 8390953.605690643)
126084.0	POINT (3402549.814529619 8398076.624751873)
309434.0	POINT (3391973.389352002 8369235.287833366)
216968.0	POINT (3381779.263588489 8383751.957516754)
73629.0	POINT (3380377.751199402 8406279.701513452)
313052.0	POINT (3371569.039892931 8368638.607728974)
341540.0	POINT (3353797.33327475 8364199.152879614)
93323.0	POINT (3375104.591448321 8403164.766971197)
119868.0	POINT (3354219.830461104 8398964.059636729)
230913.0	POINT (3374918.198092937 8381530.727998675)
350141.0	POINT (3385835.495664705 8362889.273024687)
110647.0	POINT (3387658.462499345 8400436.533577733)
320950.0	POINT (3396908.472631527 8367474.691331646)
244209.0	POINT (3366824.603195322 8379434.501347024)
241049.0	POINT (3369305.988294078 8380011.167353073)
268495.0	POINT (3374790.345075149 8375682.32347026)
262981.0	POINT (3396718.227933456 8376596.662934525)
141866.0	POINT (3388186.143212764 8395557.285771158)
265448.0	POINT (3388587.228681385 8376146.320117472)
279510.0	POINT (3393442.206638901 8373952.48953537)
339000.0	POINT (3354578.618812697 8364556.503060284)
267265.0	POINT (3379269.077198629 8375859.681271453)
128820.0	POINT (3357669.688272482 8397596.414174287)
179202.0	POINT (3363548.718356197 8389661.571760867)
318743.0	POINT (3367300.91481727 8367760.474918468)
316791.0	POINT (3363240.115591777 8368066.64005486)
215800.0	POINT (3392472.613874091 8383940.792897807)
345464.0	POINT (3363978.115102328 8363571.853888971)
336555.0	POINT (3364963.341309257 8364937.121739054)
151988.0	POINT (3381270.926840721 8393928.193232719)
117957.0	POINT (3354223.450047744 8399240.689212708)
77500.0	POINT (3385349.704253031 8405621.821908014)
327610.0	POINT (3362221.542251019 8366377.599093767)
288319.0	POINT (3382545.141685147 8372528.277499259)
256345.0	POINT (3370149.865865129 8377542.847637886)
87487.0	POINT (3364834.422140179 8404041.058126049)
123712.0	POINT (3356405.00233194 8398353.23270666)
94513.0	POINT (3366728.868433239 8403015.865043107)
120113.0	POINT (3378764.731777807 8399009.896329414)
178739.0	POINT (3380886.856897685 8389726.91576026)
351409.0	POINT (3385233.507387805 8362710.475675856)
57683.0	POINT (3378277.152408133 8408764.751822459)
132716.0	POINT (3364986.768084213 8396986.099024985)
198993.0	POINT (3367882.547668493 8386610.80412178)
64047.0	POINT (3377732.800098154 8407786.232795538)
204123.0	POINT (3371331.569548419 8385743.944470783)
352027.0	POINT (3383319.925341068 8362595.284413059)
181394.0	POINT (3391652.189226945 8389361.319955323)
89628.0	POINT (3387851.830866856 8403806.315903394)
83194.0	POINT (3381387.418980897 8404771.25051898)
227769.0	POINT (3379043.030504791 8382050.43571655)
200932.0	POINT (3370709.921525869 8386289.155462099)
341028.0	POINT (3366367.425178583 8364313.460147986)
303439.0	POINT (3365675.229452881 8370160.345337676)
318056.0	POINT (3362346.999317144 8367852.496128976)
248708.0	POINT (3370830.548717586 8378749.359221905)
183315.0	POINT (3392652.951449177 8389116.765861997)
324086.0	POINT (3391982.044874777 8366956.621139478)
143791.0	POINT (3389651.77797739 8395270.880332408)
271819.0	POINT (3388699.890900418 8375208.254562718)
146328.0	POINT (3388536.472919454 8394842.254869932)
190897.0	POINT (3386388.357592783 8387881.899490045)
339297.0	POINT (3384312.895198945 8364584.801633869)
281957.0	POINT (3383293.964478093 8373564.181750358)
88946.0	POINT (3383303.227417449 8403844.497411825)
106136.0	POINT (3382441.659086506 8401161.514262432)
327787.0	POINT (3379900.190583899 8366326.623555449)
216268.0	POINT (3375569.86239204 8383871.92296304)
219434.0	POINT (3373603.960184631 8383412.066022752)
258250.0	POINT (3369516.308482702 8377225.670238636)
304740.0	POINT (3368386.355304854 8369957.309482349)
68395.0	POINT (3366654.578877802 8407055.543430233)
310363.0	POINT (3357473.765968686 8369086.458343106)
124349.0	POINT (3356448.513458481 8398313.138153531)
347279.0	POINT (3354468.139717268 8363239.935573966)
174998.0	POINT (3389030.615218763 8390388.535792546)
177307.0	POINT (3365112.509426921 8390003.868933657)
313728.0	POINT (3375446.29775726 8368532.191779837)
74225.0	POINT (3376346.844496585 8406118.054534536)
59539.0	POINT (3372863.133582029 8408487.303325124)
199003.0	POINT (3368951.918664381 8386582.773980059)
240567.0	POINT (3384843.889170028 8380073.964933723)
351795.0	POINT (3360129.849019014 8362531.043913122)
157594.0	POINT (3368527.791404458 8393061.746904353)
211844.0	POINT (3379042.66257161 8384593.572986739)
206732.0	POINT (3377462.293735527 8385373.877880553)
199060.0	POINT (3374618.361760681 8386594.306425974)
325673.0	POINT (3359607.760607193 8366645.780553863)
328792.0	POINT (3352998.606143324 8366201.345219972)
194579.0	POINT (3372471.840963264 8387256.197330014)
345419.0	POINT (3359490.103731185 8363583.734610328)
138763.0	POINT (3396402.081937701 8396032.890828693)
115182.0	POINT (3395244.469194844 8399737.889818355)
104212.0	POINT (3381131.974768763 8401468.396748623)
109289.0	POINT (3379246.534244771 8400711.705369018)
288971.0	POINT (3384070.276695338 8372438.395499561)
160172.0	POINT (3371562.074955218 8392618.499720598)
190980.0	POINT (3394722.380783024 8387909.676838062)
305548.0	POINT (3385559.281762541 8369862.44788074)
204087.0	POINT (3367770.241007587 8385787.760757754)
351808.0	POINT (3361452.591736415 8362577.562839961)
260173.0	POINT (3370767.846467054 8376934.576965218)
250673.0	POINT (3376228.873777537 8378484.28986652)
316116.0	POINT (3359401.819549226 8368122.061338323)
136834.0	POINT (3394613.810627618 8396368.691417724)
203409.0	POINT (3363578.02824379 8385854.88788364)
162145.0	POINT (3377702.118119914 8392336.638179097)
287555.0	POINT (3369814.644718029 8372630.314696251)
323182.0	POINT (3365372.790615645 8367030.689143237)
211700.0	POINT (3364618.250887798 8384589.534833702)
326274.0	POINT (3355977.186734461 8366543.103935709)
66631.0	POINT (3381364.04188783 8407385.05529771)
300914.0	POINT (3368017.948136625 8370612.01501866)
268663.0	POINT (3391586.510727377 8375638.828290764)
293346.0	POINT (3375665.597154123 8371774.133304055)
218313.0	POINT (3388876.994321468 8383547.576438858)
344413.0	POINT (3386341.091793402 8363753.680917431)
323381.0	POINT (3385243.108693886 8367102.864208564)
284490.0	POINT (3381844.049595173 8373150.944076061)
278769.0	POINT (3383034.947444638 8374065.639669855)
159010.0	POINT (3382753.530792301 8392889.015123159)
324387.0	POINT (3358441.475074128 8366819.462418997)
299857.0	POINT (3389733.429187491 8370756.128319825)
266722.0	POINT (3388646.044761033 8376011.788781692)
157152.0	POINT (3388050.650672281 8393213.419285053)
325815.0	POINT (3373858.768795868 8366658.57398406)
334037.0	POINT (3367874.345993502 8365398.04388751)
148178.0	POINT (3382384.841618405 8394556.677120697)
233451.0	POINT (3373930.428507707 8381210.273241338)
90766.0	POINT (3374209.538214547 8403608.372237099)
213706.0	POINT (3374159.739592515 8384224.758544488)
80536.0	POINT (3370444.713035918 8405194.565985046)
280523.0	POINT (3367294.371446469 8373797.631969595)
291981.0	POINT (3366499.550282205 8371964.880137217)
172942.0	POINT (3374511.214034596 8390637.579382038)
198356.0	POINT (3367877.685578226 8386618.332749985)
313576.0	POINT (3360261.094698659 8368591.318952027)
269079.0	POINT (3369547.279991806 8375525.866422437)
134084.0	POINT (3374428.837611409 8396804.092434667)
125214.0	POINT (3379222.575852456 8398163.609150212)
232271.0	POINT (3383302.324772561 8381395.394169224)
316153.0	POINT (3363157.739168591 8368124.278198321)
311204.0	POINT (3377780.943807567 8368975.571412215)
74717.0	POINT (3361788.563421786 8406061.014540972)
336597.0	POINT (3369119.435985594 8365007.712580274)
311818.0	POINT (3375486.372773946 8368869.180886375)
269992.0	POINT (3397102.791366927 8375447.637911962)
313942.0	POINT (3396813.763845531 8368559.945066561)
182677.0	POINT (3392480.406238446 8389201.247267488)
213793.0	POINT (3382788.76348906 8384264.171395311)
309327.0	POINT (3381190.383482193 8369286.004503448)
142252.0	POINT (3363078.759147595 8395425.171850182)
322457.0	POINT (3356503.38322511 8367204.979303614)
229687.0	POINT (3379739.642657297 8381778.773639368)
356227.0	POINT (3357399.181909855 8361890.884665818)
350155.0	POINT (3387220.438592865 8362898.56412385)
246874.0	POINT (3378475.301101746 8379041.525204647)
237257.0	POINT (3372332.416885088 8380552.19820112)
242343.0	POINT (3371355.456117288 8379793.799561024)
269773.0	POINT (3375233.677529845 8375436.891086435)
333046.0	POINT (3396265.620082751 8365590.651930384)
206168.0	POINT (3384693.607857458 8385427.207350763)
69757.0	POINT (3375468.561655419 8406832.357661767)
105964.0	POINT (3365257.22172593 8401127.483072203)
137782.0	POINT (3362061.10906843 8396122.864280572)
317470.0	POINT (3367427.954835421 8368006.785536479)
117289.0	POINT (3351166.957301223 8399414.743372327)
141617.0	POINT (3363348.677409353 8395566.102617664)
143091.0	POINT (3383326.604510517 8395402.158861319)
290292.0	POINT (3388752.31649178 8372233.264850513)
204074.0	POINT (3366441.508299705 8385720.370784282)
330916.0	POINT (3374307.499366445 8365867.85956283)
303008.0	POINT (3386357.834244817 8370288.251321258)
328304.0	POINT (3367892.13484813 8366278.950664273)
101535.0	POINT (3368187.648510976 8401902.753623333)
267342.0	POINT (3386957.846300193 8375858.524498119)
90739.0	POINT (3371523.398901705 8403597.234444162)
339827.0	POINT (3373642.922006409 8364507.249153448)
336560.0	POINT (3365465.280893245 8365016.894665294)
204185.0	POINT (3377572.500031412 8385778.302663091)
346869.0	POINT (3377119.285778914 8363390.891020657)
295422.0	POINT (3392100.943330461 8371431.110939124)
66717.0	POINT (3389940.095458544 8407398.427528774)
316369.0	POINT (3384717.652867469 8368216.744022461)
315713.0	POINT (3382838.958349147 8368310.385971396)
243689.0	POINT (3378566.583084196 8379527.75299853)
344964.0	POINT (3377682.628403653 8363621.502557526)
339841.0	POINT (3374977.416343968 8364432.377615977)
236596.0	POINT (3369956.309902012 8380621.616336543)
281978.0	POINT (3385438.381415057 8373548.058314193)
261375.0	POINT (3363481.51034909 8376787.579289841)
314366.0	POINT (3375508.136547028 8368430.957584227)
162949.0	POINT (3394450.798049975 8392272.926920628)
325840.0	POINT (3376369.136335937 8366690.109006996)
265534.0	POINT (3397177.872600868 8376128.133134843)
297294.0	POINT (3388212.416961433 8371190.833486706)
71592.0	POINT (3367872.119603686 8406580.537417224)
351413.0	POINT (3385668.766596806 8362681.677691532)
123967.0	POINT (3381918.412951981 8398402.177058484)
298338.0	POINT (3365236.132270663 8371004.861145225)
71817.0	POINT (3390347.524794848 8406598.365115836)
302288.0	POINT (3378059.622991174 8370382.939644319)
294669.0	POINT (3380524.938832005 8371563.426513607)
179887.0	POINT (3368273.98296545 8389614.775489928)
279513.0	POINT (3393689.335908462 8374016.829594968)
68597.0	POINT (3386845.897631638 8407045.988809453)
316981.0	POINT (3382217.194465271 8368028.28877051)
241098.0	POINT (3374236.176623603 8379944.284961156)
244856.0	POINT (3367851.240275091 8379331.268259994)
75366.0	POINT (3363058.664821785 8405938.769014917)
29010.0	POINT (3377539.575054488 8413274.746039728)
126488.0	POINT (3379260.103511838 8397997.058733786)
176778.0	POINT (3375937.216711659 8390086.137036052)
357440.0	POINT (3351338.509330587 8361699.721778745)
162110.0	POINT (3374236.254892338 8392412.25866604)
334259.0	POINT (3390090.376771115 8365351.507171156)
325163.0	POINT (3372323.786040509 8366727.788401612)
209821.0	POINT (3367825.443341197 8384894.352176451)
336601.0	POINT (3369548.591135033 8364994.518272432)
208541.0	POINT (3367264.880776023 8385065.565846343)
202203.0	POINT (3370414.325208301 8386059.247224322)
303623.0	POINT (3384112.520115516 8370119.72241895)
337337.0	POINT (3379388.46720779 8364897.457831121)
162818.0	POINT (3381311.721727159 8392240.999047132)
205467.0	POINT (3378283.831577581 8385533.867448929)
237876.0	POINT (3370482.76231617 8380433.330202747)
262052.0	POINT (3367564.922336893 8376693.385407281)
265363.0	POINT (3380112.322753272 8376139.132167283)
302074.0	POINT (3356633.303813197 8370350.34188768)
63492.0	POINT (3385966.871810793 8407853.35491222)
132032.0	POINT (3360348.524047117 8397080.511234434)
357285.0	POINT (3399570.066308344 8361807.712342774)
102917.0	POINT (3379060.841623318 8401650.607031107)
356621.0	POINT (3396782.975601706 8361840.743182799)
318382.0	POINT (3394953.084049086 8367909.057585996)
152708.0	POINT (3389541.99018713 8393911.53952668)
243736.0	POINT (3383205.266265552 8379581.040186177)
341764.0	POINT (3376194.364735391 8364146.086913136)
137875.0	POINT (3371280.722411776 8396160.950098421)
132057.0	POINT (3362850.497374001 8397033.322827533)
250618.0	POINT (3370717.445788362 8378493.16978068)
321867.0	POINT (3361180.705012103 8367304.085481124)
89555.0	POINT (3380489.070690196 8403742.027066404)
338617.0	POINT (3379983.449091599 8364634.125169692)
77374.0	POINT (3372715.630648101 8405673.610207768)
330737.0	POINT (3356380.064606405 8365902.281984271)
71604.0	POINT (3368981.529648931 8406552.458879435)
302964.0	POINT (3381954.035189035 8370219.508803931)
347410.0	POINT (3367474.709021554 8363277.597349063)
285183.0	POINT (3387449.34129956 8373089.280205695)
225330.0	POINT (3389973.491305782 8382450.235821063)
283270.0	POINT (3387250.616560979 8373329.085618007)
247065.0	POINT (3397604.409360037 8379067.647788022)
309783.0	POINT (3363093.841780876 8369187.561056241)
214884.0	POINT (3364573.723091481 8384058.539760866)
281944.0	POINT (3382033.049763601 8373570.232412908)
121775.0	POINT (3353848.987978639 8398665.38524924)
304651.0	POINT (3359538.252717142 8369931.041142541)
197892.0	POINT (3385195.335555925 8386723.293905354)
124540.0	POINT (3375512.454051215 8398228.718957758)
69759.0	POINT (3375624.40894253 8406850.185970154)
195918.0	POINT (3378951.74852234 8387038.383704605)
211966.0	POINT (3391238.080721194 8384613.97485842)
341234.0	POINT (3386875.469877006 8364223.635596666)
63496.0	POINT (3386326.364703443 8407891.573416509)
345482.0	POINT (3365859.463210143 8363519.080358139)
